Omega,switch_rate,mean_sigma_z_full,mean_sigma_z_effective,stationary_trace_distance,relative_spectral_distance,zero_frequency_spectrum_ratio,slowest_visible_decay_rate,sigma_full,sigma_hidden
0.15,421.6965034285823,-0.39816985194117693,-0.3979380749992774,0.0001186649995595217,0.0004063023947990714,1.0005264994214633,1.140843156131641,0.13584907078393726,0.1324471389108761
0.15,501.18723362727246,-0.39813315134161587,-0.3979380749992774,9.987399974990145e-05,0.000341944206100342,1.0004432053634127,1.1409060672300737,0.13588796609287201,0.1324865505864645
0.15,595.6621435290098,-0.3981022540338995,-0.3979380749992774,8.405463895391666e-05,0.0002877691211828934,1.0003730605601862,1.1409590010448813,0.13592071106726547,0.13251973009460485
0.15,707.9457843841374,-0.39807624471874703,-0.3979380749992774,7.073813834827755e-05,0.00024216921262428431,1.0003139974122006,1.1410035398086713,0.13594827574329993,0.13254766043146718
0.15,841.3951416451947,-0.39805435177315784,-0.3979380749992774,5.952933052090148e-05,0.0002037894735735203,1.0002642710331069,1.1410410148670684,0.13597147788840458,0.13257117027455895
0.15,1000.0,-0.398035924897559,-0.3979380749992774,5.009519943250122e-05,0.00017148832335296487,1.000222409582069,1.141072546452456,0.13599100669099962,0.13259095799591103
0.4,0.001,-0.43701919968631225,-0.37746301444208336,0.06828443444832796,0.673717316291347,33.16370039940576,0.001999999999999944,0.09386547349974078,0.050026311749454204
0.4,0.001188502227437019,-0.4370238974518846,-0.37746301444208336,0.06826431304632796,0.6455308669184311,28.115784600507066,0.0023770044548740766,0.09386065876081655,0.05002949491231977
0.4,0.001412537544622754,-0.43702946011148625,-0.37746301444208336,0.06824041619572649,0.6168541871141064,23.86054907690041,0.0028250750892452113,0.09385495816014944,0.050033292620892865
0.4,0.0016788040181225606,-0.43703604223763726,-0.37746301444208336,0.06821203939533421,0.5880303110029674,20.275453183206515,0.003357608036244861,0.09384821361602504,0.05003782665907997
0.4,0.001995262314968879,-0.43704382408651965,-0.37746301444208336,0.06817834828406583,0.5593949204787496,17.256106003911857,0.003990524629937571,0.0938402408825303,0.05004324418690521
0.4,0.0023713737056616554,-0.43705301503956656,-0.37746301444208336,0.06813835536028656,0.5312627730793756,14.71390410634414,0.004742747411323305,0.09383082609044596,0.05004972350108312
0.4,0.002818382931264455,-0.43706385713326684,-0.37746301444208336,0.06809089279733692,0.5039165325086515,12.573836654107442,0.0056367658625286945,0.09381972222607933,0.050057481270543235
0.4,0.003349654391578276,-0.4370766284736546,-0.37746301444208336,0.06803458081262748,0.4775986555772565,10.772514206423491,0.006699308783156518,0.0938066457678287,0.0500667816760088
0.4,0.003981071705534973,-0.43709164621021934,-0.37746301444208336,0.06796779102082709,0.4525065017184503,9.256435623893843,0.00796214341107004,0.09379127382939662,0.050077948019758525
0.4,0.0047315125896148025,-0.43710926856987725,-0.37746301444208336,0.06788860419807385,0.4287904309221436,7.9804852642817075,0.009463025179229282,0.0937732423431456,0.050091377553695
0.4,0.005623413251903491,-0.4371298952060192,-0.37746301444208336,0.06779476191785591,0.4065543940660222,6.90664187797931,0.0112468265038069,0.09375214607699484,0.05010756051453177
0.4,0.006683439175686149,-0.43715396477606594,-0.37746301444208336,0.06768361160987926,0.3858584027408794,6.002876350534488,0.013366878351372404,0.09372754163901963,0.05012710467117853
0.4,0.007943282347242814,-0.4371819481935631,-0.37746301444208336,0.06755204476806334,0.36672226788355045,5.242214747041097,0.01588656469448564,0.09369895511768184,0.05015076710144683
0.4,0.009440608762859235,-0.4372143353710193,-0.37746301444208336,0.06739642832792334,0.3491300764307805,4.601944268694525,0.018881217525718225,0.09366589667012126,0.05017949544500535
0.4,0.011220184543019636,-0.4372516124371504,-0.37746301444208336,0.06721252969287946,0.3330349906997175,4.062941745960437,0.02244036908603925,0.09362788524880432,0.05021448154903355
0.4,0.01333521432163324,-0.4372942253363037,-0.37746301444208336,0.0669954365699218,0.3183640731629418,3.6091066121733806,0.026670428643266433,0.09358448779041029,0.05025723124865211
0.4,0.015848931924611134,-0.43734252436709586,-0.37746301444208336,0.06673947374430889,0.3050229395480507,3.2268826275405638,0.03169786384922235,0.09353537861317283,0.050309655007582006
0.4,0.018836490894898,-0.43739668258504105,-0.37746301444208336,0.06643812025319626,0.29290011832820173,2.9048548063129527,0.03767298178979583,0.09348042648588922,0.050374185256025036
0.4,0.02238721138568339,-0.43745657912696423,-0.37746301444208336,0.06608393217957835,0.2818710470790413,2.633409972967089,0.04477442277136716,0.09341981879346799,0.05045392741597858
0.4,0.0266072505979881,-0.4375216365565129,-0.37746301444208336,0.0656684785313231,0.2718016739566583,2.4044511164996245,0.0532145011959756,0.093354234277802,0.05055285261625372
0.4,0.03162277660168379,-0.4375905995836076,-0.37746301444208336,0.06518230039843041,0.26255166523139045,2.211157228984109,0.06324555320336783,0.09328507765692245,0.05067604063617812
0.4,0.037583740428844416,-0.43766124152590125,-0.37746301444208336,0.0646149067083816,0.25397725485519623,2.0477816197442453,0.0751674808576883,0.0932147904381821,0.050829981122671716
0.4,0.0446683592150963,-0.4377299855533466,-0.37746301444208336,0.06395482319032444,0.24593381255794833,1.9094828070473482,0.089336718430192,0.09314725149488953,0.05102293874614556
0.4,0.05308844442309882,-0.4377914314244794,-0.37746301444208336,0.06318971416382116,0.2382782507720533,1.7921830206876295,0.10617688884619832,0.09308827705840125,0.051265382485747434
0.4,0.0630957344480193,-0.4378377868969836,-0.37746301444208336,0.06230659875597744,0.23087143030714988,1.692450112656428,0.12619146889603852,0.09304622077646124,0.05157046910648579
0.4,0.07498942093324558,-0.4378582184463681,-0.37746301444208336,0.06129218307978106,0.2235807480124208,1.6073992762406206,0.14997884186649132,0.09303265811485834,0.05195455437300247
0.4,0.08912509381337455,-0.43783816047365853,-0.37746301444208336,0.06013332647705134,0.21628308106962923,1.5346114209091888,0.17825018762674974,0.09306311340402791,0.05243768117249079
0.4,0.10592537251772886,-0.4377586570154559,-0.37746301444208336,0.05881765178890225,0.20886820531532813,1.4720653489627133,0.211850745035459,0.09315775101377685,0.05304396117800627
0.4,0.12589254117941676,-0.4375958538766801,-0.37746301444208336,0.05733429576623207,0.20124268584795849,1.4180810508902275,0.2517850823588326,0.09334190577924,0.05380172819502385
0.4,0.1496235656094433,-0.4373208064899585,-0.37746301444208336,0.05567477613246525,0.193334055085475,1.3712715268707305,0.2992471312188868,0.09364627784236244,0.05474330341524377
0.4,0.1778279410038923,-0.43689980770762604,-0.37746301444208336,0.05383392803981707,0.18509486543751077,1.330500637944873,0.3556558820077849,0.09410657617940892,0.05590418781716284
0.4,0.21134890398366454,-0.43629545109809553,-0.37746301444208336,0.05181083830908388,0.17650597908754967,1.294844718629082,0.42269780796733025,0.09476238340832344,0.057321503254651796
0.4,0.25118864315095796,-0.4354686053828473,-0.37746301444208336,0.04960968618332666,0.1675783129005654,1.2635561861133164,0.5023772863019157,0.095655057112684,0.059031562681817314
0.4,0.298538261891796,-0.4343813632958301,-0.37746301444208336,0.04724038994312593,0.1583522811826387,1.236028257257244,0.5970765237835929,0.09682460214056789,0.06106657805782106
0.4,0.3548133892335753,-0.43300083741570605,-0.37746301444208336,0.0447189633623577,0.14889444011354663,1.2117610931179688,0.7096267784671505,0.09830565031865542,0.06345071150990216
0.4,0.4216965034285822,-0.431303429688201,-0.37746301444208336,0.042067504657852556,0.13929133839153782,1.1903309738394436,0.8433930068571642,0.10012294400628434,0.0661959117388783
0.4,0.501187233627272,-0.4292789603277472,-0.37746301444208336,0.03931376961492798,0.12964122787102123,1.1713649992139712,1.002374467254545,0.1022869744265952,0.06929818985288037
0.4,0.5956621435290104,-0.42693389277550464,-0.37746301444208336,0.03649031507131463,0.1200449032751798,1.1545238054865115,1.1913242870580218,0.10479058249254931,0.07273509150197788
0.4,0.707945784384138,-0.42429291831662563,-0.37746301444208336,0.03363323635403542,0.1105972946978247,1.139493634393654,1.235908713307282,0.10760730025654604,0.0764650404222137
0.4,0.8413951416451948,-0.42139840454538424,-0.37746301444208336,0.03078056347970385,0.10138134395656076,1.1259870484691599,1.2800222301222097,0.11069195552051,0.08042893907670931
0.4,1.0,-0.4183076253113583,-0.37746301444208336,0.027970426831606075,0.09246510658365983,1.1137494370745846,1.323383875841277,0.113983624031535,0.08455397095206349
0.4,1.1885022274370176,-0.41508815941059063,-0.37746301444208336,0.02523914863067897,0.0839020897785591,1.1025671475208116,1.365130029331234,0.11741051672250301,0.08875908234216386
0.4,1.412537544622754,-0.41181222269945406,-0.37746301444208336,0.022619448585183305,0.07573390014583918,1.0922731965114039,1.3262818864791743,0.12089599068330083,0.0929612768551838
0.4,1.6788040181225607,-0.40855086798948753,-0.37746301444208336,0.020138954340544364,0.06799371395857007,1.0827479664200401,1.2958847275642993,0.12436469400901586,0.09708173831528083
0.4,1.9952623149688788,-0.4053689148799748,-0.37746301444208336,0.01781917057842943,0.06070911806842134,1.0739143616095044,1.284863807914372,0.12774793219228553,0.10105092553107838
0.4,2.371373705661655,-0.4023212108078055,-0.37746301444208336,0.015674990217538626,0.05390343307086247,1.065728715633905,1.2801390708272755,0.13098762070958164,0.10481208788535633
0.4,2.818382931264452,-0.39945048078208767,-0.37746301444208336,0.013714745926107382,0.04759541235307154,1.0581697122854417,1.278311324931008,0.13403855282229732,0.10832301985604875
0.4,3.3496543915782757,-0.39678670419723616,-0.37746301444208336,0.011940723434488343,0.04179785230293173,1.0512276112004495,1.2779553563116723,0.13686904940369407,0.11155619694105443
0.4,3.981071705534969,-0.3943477340443883,-0.37746301444208336,0.010350007703849149,0.0365159323334967,1.0448954368305934,1.2783598433674856,0.13946029348857222,0.11449764851624583
0.4,4.731512589614803,-0.3921407692152794,-0.37746301444208336,0.00893551537744296,0.03174602025224598,1.0391629184823894,1.2791396697562212,0.14180476260591465,0.11714500946528623
0.4,5.623413251903491,-0.39016428794460684,-0.37746301444208336,0.007687077928379897,0.027475370562359786,1.0340132000287972,1.2800786299648608,0.14390417435504838,0.11950517488031753
0.4,6.683439175686142,-0.3884101139976637,-0.37746301444208336,0.006592469187515489,0.02368279009574958,1.0294218408718998,1.2810545020844544,0.14576729306482517,0.12159190086227405
0.4,7.943282347242813,-0.3868653797271713,-0.37746301444208336,0.005638307159982573,0.020340077634079218,1.0253574207433647,1.2819995616550819,0.14740784719909777,0.12342358874900014
0.4,9.440608762859226,-0.38551424329895473,-0.37746301444208336,0.004810794387497912,0.01741391321372368,1.021783068075401,1.2828783652754228,0.14884270839435,0.1250213885468046
0.4,11.220184543019629,-0.3843392948995493,-0.37746301444208336,0.004096288514363629,0.014867865213590903,1.0186583593982808,1.2836747076481094,0.1500904008948475,0.12640767552184518
0.4,13.33521432163324,-0.3833226425396094,-0.37746301444208336,0.003481713485219702,0.012664253600821667,1.0159412054023957,1.2843837549954622,0.15116995106824432,0.1276048967574258
0.4,15.848931924611142,-0.38244670285270255,-0.37746301444208336,0.002954832539447543,0.010765707412868164,1.0135894970428692,1.2850072259193004,0.15210004988017292,0.12863475021481047
0.4,18.83649089489798,-0.38169474010884785,-0.37746301444208336,0.002504408594586849,0.009136348538443514,1.0115624085587014,1.285550420196749,0.15289848237727957,0.12951764252639045
0.4,22.38721138568338,-0.3810512024847474,-0.37746301444208336,0.0021202777218085073,0.007742604239424199,1.0098213384026764,1.2860203909421108,0.1535817721037147,0.13027236782197613
0.4,26.607250597988084,-0.3805019029722241,-0.37746301444208336,0.0017933589785965025,0.006553693614408139,1.0083305187596037,1.286424833352159,0.15416499017123356,0.13091595345004267
0.4,31.622776601683793,-0.3800340866582944,-0.37746301444208336,0.0015156202212588746,0.005541852413667733,1.0070573482196905,1.2867714256029084,0.15466168471457678,0.13146362580883555
0.4,37.58374042884443,-0.3796364188803193,-0.37746301444208336,0.001280015575773095,0.004682363376223583,1.005972508970744,1.2870674553572197,0.15508389414390067,0.13192885815776142
0.4,44.66835921509626,-0.3792989214301933,-0.37746301444208336,0.0010804065344015372,0.003953452504036429,1.005049926669552,1.2873196258012054,0.1554422153856013,0.13232347074197745
0.4,53.08844442309879,-0.379012877352108,-0.37746301444208336,0.000911475433290121,0.003336100737185329,1.0042666230252941,1.2875339731618693,0.15574590533623744,0.13265776105796045
0.4,63.0957344480193,-0.378770719291717,-0.37746301444208336,0.0007686374420823288,0.0028138087924110653,1.0036025013473533,1.2877158519263405,0.15600299967954168,0.13294064831302718
0.4,74.98942093324558,-0.3785659118773878,-0.37746301444208336,0.0006479551464391835,0.00237234234296631,1.0030400957598948,1.2878699596251049,0.15622043796389962,0.13317982106518375
0.4,89.12509381337459,-0.37839283516386435,-0.37746301444208336,0.0005460582616023139,0.0019994760198136707,1.0025643064022278,1.288000383197888,0.15640418749555923,0.13338188079510238
0.4,105.92537251772876,-0.3782466735964024,-0.37746301444208336,0.000460069893464193,0.001684748016225403,1.0021621360605777,1.2881106555817647,0.15655936132930726,0.1335524769435487
0.4,125.89254117941663,-0.378123313093524,-0.37746301444208336,0.0003875399759274376,0.0014192321686368728,1.0018224383121326,1.2882038154844462,0.15669032760938298,0.13369643093968608
0.4,149.6235656094433,-0.3780192475422322,-0.37746301444208336,0.0003263859811621214,0.0011953309479597663,1.0015356832459117,1.2882824661199814,0.15680080889532436,0.13381784812732994
0.4,177.82794100389228,-0.37793149511518837,-0.37746301444208336,0.0002748406567378768,0.0010065904948364664,1.0012937439259812,1.288348830507455,0.15689397104414154,0.1339202174197957
0.4,211.34890398366477,-0.37785752424471397,-0.37746301444208336,0.0002314063380520259,0.0008475373713575865,1.0010897047484486,1.2884048021053596,0.1569725018286588,0.1340064991027443
0.4,251.18864315095772,-0.3777951887355029,-0.37746301444208336,0.00019481527478288274,0.0007135358322181922,1.0009176915027733,1.288451990286177,0.15703867984536637,0.13407920155463177
0.4,298.53826189179574,-0.37774267130117956,-0.37746301444208336,0.00016399536606835326,0.0006006639495983152,1.000772722102863,1.2884917606127562,0.15709443447311472,0.1341404478388124
0.4,354.8133892335753,-0.3776984347186841,-0.37746301444208336,0.0001380406977837118,0.0005056067241266562,1.0006505764676665,1.288525270140627,0.1571413977400781,0.1341920331940694
0.4,421.6965034285823,-0.3776611797736091,-0.37746301444208336,0.00011618630084637188,0.00042556427606198194,1.0005476837868508,1.2885534981127378,0.1571809489780792,0.13423547445033704
0.4,501.18723362727246,-0.3776298091932817,-0.37746301444208336,9.778659065217644e-05,0.0003581732823136821,1.000461025337405,1.288577272489608,0.15721425311788867,0.13427205235136086
0.4,595.6621435290098,-0.37760339681379973,-0.37746301444208336,8.229699643342217e-05,0.00030143994736075573,1.0003880510472432,1.288597292758113,0.1572422934263889,0.13430284769533365
0.4,707.9457843841374,-0.3775811612908855,-0.37746301444208336,6.925834072724237e-05,0.00025368295311481366,1.0003266081011333,1.2886141494769678,0.15726589941873584,0.1343287721211461
0.4,841.3951416451947,-0.3775624437341407,-0.37746301444208336,5.828358019766988e-05,0.0002134849992469962,1.00027488002283,1.2886283409608676,0.15728577060450813,0.13435059428039453
0.4,1000.0,-0.377546688713299,-0.37746301444208336,4.904656664731818e-05,0.00017965170463422864,1.0002313348134926,1.2886402874964102,0.15730249665345636,0.1343689620493137
0.8,0.001,-0.30778101167082805,-0.31998768112416487,0.05099797437205702,0.18932882325372677,4.106178696751449,0.0019999999999997667,0.22940526342987166,0.11720391264413027
0.8,0.001188502227437019,-0.3078008665854992,-0.31998768112416487,0.05098758624814098,0.1875501893108608,3.6356264695973586,0.0023770044548738585,0.22938435512252628,0.11718931265487187
0.8,0.001412537544622754,-0.30782444549276067,-0.31998768112416487,0.050975245015741605,0.18599677755728464,3.2389728291320394,0.002825075089245584,0.22935952534083776,0.11717197894663815
0.8,0.0016788040181225606,-0.30785244268053,-0.31998768112416487,0.05096058459929558,0.18464321434256792,2.9047950883273224,0.0033576080362452006,0.2293300430173629,0.11715140377660532
0.8,0.001995262314968879,-0.30788568015331935,-0.31998768112416487,0.05094317077639818,0.18346447825420337,2.6233626252875193,0.003990524629937643,0.22929504261827,0.11712698679626399
0.8,0.0023713737056616554,-0.30792513041460307,-0.31998768112416487,0.050922488684391976,0.1824366024483503,2.3864166907439235,0.004742747411323404,0.2292535001634033,0.11709801886390138
0.8,0.002818382931264455,-0.30797194301760167,-0.31998768112416487,0.05089792811607266,0.18153705662054076,2.186965819059361,0.005636765862529219,0.22920420528285726,0.11706366332120464
0.8,0.003349654391578276,-0.30802747538248454,-0.31998768112416487,0.050868766246193145,0.1807448982520381,2.0191020931692036,0.006699308783156419,0.2291457287873229,0.11702293446301947
0.8,0.003981071705534973,-0.30809332838753634,-0.31998768112416487,0.05083414738656522,0.18004076172565311,1.8778396072249461,0.007962143411069994,0.22907638522043827,0.11697467296019975
0.8,0.0047315125896148025,-0.30817138722040394,-0.31998768112416487,0.05079305932451642,0.179406736324871,1.7589743972365368,0.009463025179229716,0.22899418988481557,0.11691751806327934
0.8,0.005623413251903491,-0.30826386790544363,-0.31998768112416487,0.05074430576140827,0.1788261699463402,1.6589641049996622,0.011246826503807294,0.22889680990903438,0.1168498765381947
0.8,0.006683439175686149,-0.30837336977885166,-0.31998768112416487,0.05068647434002076,0.17828342423620747,1.5748252423756104,0.01336687835137268,0.22878150907630157,0.1167698884891088
0.8,0.007943282347242814,-0.30850293392987005,-0.31998768112416487,0.050617899741175615,0.17776359837154143,1.5040458571235253,0.01588656469448551,0.22864508640539072,0.1166753905430804
0.8,0.009440608762859235,-0.30865610721558623,-0.31998768112416487,0.050536621352738134,0.17725223239616483,1.4445115074408947,0.01888121752571826,0.2284838089104322,0.1165638773523656
0.8,0.011220184543019636,-0.3088370108245712,-0.31998768112416487,0.05044033508596097,0.17673499647316449,1.3944426378095152,0.022440369086039188,0.22829333963673368,0.1164324630734769
0.8,0.01333521432163324,-0.3090504114267307,-0.31998768112416487,0.050326339059170846,0.1761973692823978,1.3523416618649484,0.02667042864326636,0.22806866306360274,0.1162778454846198
0.8,0.015848931924611134,-0.309301791596818,-0.31998768112416487,0.05019147312011564,0.1756243067973418,1.316948270995902,0.031697863849222414,0.22780401139486733,0.11609627679919116
0.8,0.018836490894898,-0.3095974143072817,-0.31998768112416487,0.05003205257926031,0.17499990162298848,1.2872016861092332,0.037672981789795834,0.22749279725992066,0.1158835471315699
0.8,0.02238721138568339,-0.309944373703987,-0.31998768112416487,0.0498437971330993,0.1743070328553062,1.2622087484788822,0.044774422771366354,0.2271275610795865,0.1156349890880039
0.8,0.0266072505979881,-0.3103506209518558,-0.31998768112416487,0.04962175683830043,0.17352700702210158,1.2412169023345236,0.053214501195976226,0.22669994497372004,0.11534551519162453
0.8,0.03162277660168379,-0.3108249495372505,-0.31998768112416487,0.04936023823536687,0.17263919221782775,1.2235912581015835,0.06324555320336754,0.22620070973639045,0.11500970385591144
0.8,0.037583740428844416,-0.31137691899227593,-0.31998768112416487,0.049052735402433045,0.17162065040850372,1.2087950439794037,0.07516748085768896,0.22561981712813475,0.11462195432509267
0.8,0.0446683592150963,-0.31201668969507956,-0.31998768112416487,0.04869187292766767,0.1704457777768327,1.196372859216225,0.08933671843019267,0.22494660638989067,0.11417673610301088
0.8,0.05308844442309882,-0.31275473466777465,-0.31998768112416487,0.04826937057468389,0.16908597117338595,1.1859362406181813,0.10617688884619736,0.2241701009699972,0.11366896319933174
0.8,0.0630957344480193,-0.31360138817268446,-0.31998768112416487,0.04777604276098011,0.16750935224557287,1.1771511512619957,0.1261914688960391,0.22327948787532792,0.11309452671747401
0.8,0.07498942093324558,-0.31456618729721264,-0.31998768112416487,0.04720184972306608,0.16568060237225166,1.1697271044476558,0.14997884186649119,0.22226481579414517,0.11245101868134609
0.8,0.08912509381337455,-0.31565696471779225,-0.31998768112416487,0.0465360210312243,0.16356099402184118,1.1634077532879146,0.17825018762674882,0.2211179559056737,0.11173867218750333
0.8,0.10592537251772886,-0.31687866299397915,-0.31998768112416487,0.04576727524228416,0.16110874879349132,1.1579629100499937,0.21185074503545773,0.2198338562735635,0.11096152338559273
0.8,0.12589254117941676,-0.3182318689704745,-0.31998768112416487,0.04488416081038822,0.1582799050421879,1.1531821040702956,0.25178508235883357,0.21841209067671058,0.11012876400483913
0.8,0.1496235656094433,-0.319711117537712,-0.31998768112416487,0.04387554130345936,0.1550299235294425,1.1488699224708074,0.2992471312188871,0.21685864893795267,0.10925619421776912
0.8,0.1778279410038923,-0.3213030916970264,-0.31998768112416487,0.042731240494875956,0.1513162665635581,1.1448434630110753,0.35565588200778414,0.21518783348393658,0.10836760292073877
0.8,0.21134890398366454,-0.32298494914768827,-0.31998768112416487,0.041442847959497056,0.1471021072302997,1.1409322018859156,0.42269780796732864,0.21342401763503402,0.10749580227387115
0.8,0.25118864315095796,-0.3247231209497184,-0.31998768112416487,0.04000466197322247,0.14236111161256257,1.1369803747208809,0.5023772863019161,0.2116028994094451,0.1066829455365169
0.8,0.298538261891796,-0.3264730236021514,-0.31998768112416487,0.038414714024072275,0.1370828715569114,1.1328515525196954,0.5970765237835929,0.20977178401977364,0.10597969993564015
0.8,0.3548133892335753,-0.3281801508877009,-0.31998768112416487,0.03667578114058794,0.13127810904901277,1.128434519934246,0.709626778467149,0.2079884030114655,0.10544288358532006
0.8,0.4216965034285822,-0.3297829051953771,-0.31998768112416487,0.03479625525015625,0.12498239085278505,1.1236490162047879,0.8433930068571641,0.20631789244542234,0.10513136207918843
0.8,0.501187233627272,-0.331217246129075,-0.31998768112416487,0.03279071319190069,0.11825702239538587,1.118449670716298,1.0023744672545438,0.2048278524219841,0.10510035998492934
0.8,0.5956621435290104,-0.33242279075292114,-0.31998768112416487,0.03068002911197901,0.11118623303844231,1.112826813432649,1.191324287058021,0.203581880405208,0.10539482799957796
0.8,0.707945784384138,-0.3333494984304579,-0.31998768112416487,0.02849090372203472,0.10387072487302397,1.1068037750260296,1.2398972087074736,0.20263250084766157,0.106042977912413
0.8,0.8413951416451948,-0.3339636990963105,-0.31998768112416487,0.026254757137440785,0.09641883839946756,1.1004314431865654,1.2840549900576221,0.20201480713800807,0.10705135029015514
0.8,1.0,-0.33425217254537687,-0.31998768112416487,0.024006037226797707,0.08893746144894768,1.0937816058345067,1.3271801834895671,0.20174218226446763,0.10840263672208791
0.8,1.1885022274370176,-0.334223351879337,-0.31998768112416487,0.021780112638035976,0.08152487761310726,1.0869405569008064,1.3684548859768644,0.2018050735803943,0.11005690565356979
0.8,1.412537544622754,-0.3339054173260201,-0.31998768112416487,0.01961101625980609,0.07426689622690526,1.0800036684173928,1.4072251058987526,0.2021730607408159,0.11195604645903844
0.8,1.6788040181225607,-0.33334181560118814,-0.31998768112416487,0.01752934741494348,0.06723623207167505,1.0730707306684726,1.4430146756126365,0.202799641708227,0.11403045914998859
0.8,1.9952623149688788,-0.33258529713949925,-0.31998768112416487,0.015560611133548407,0.06049392570375742,1.066241438235711,1.4755241225541447,0.20362857422549124,0.11620656809612605
0.8,2.371373705661655,-0.33169173451967815,-0.31998768112416487,0.01372417804397513,0.05409118077137378,1.0596106277797213,1.5046223983525155,0.20460043285670157,0.11841375158237563
0.8,2.818382931264452,-0.33071478046506864,-0.31998768112416487,0.012032920220794975,0.048070409562149634,1.0532634450689404,1.5303297084004817,0.2056582623331301,0.12058967157664954
0.8,3.3496543915782757,-0.3297019962870129,-0.31998768112416487,0.010493457032959801,0.04246512320487464,1.0472710730010235,1.552789513156895,0.20675166303011344,0.12268354802273523
0.8,3.981071705534969,-0.3286926233552725,-0.31998768112416487,0.009106861790424322,0.037299052185077605,1.0416877256903536,1.5722330922779544,0.20783913050518274,0.12465743497275143
0.8,4.731512589614803,-0.327716820512188,-0.31998768112416487,0.007869646595236968,0.0325852163957667,1.036549341910334,1.5889434144814698,0.2088888408471044,0.12648589331052515
0.8,5.623413251903491,-0.3267960022034698,-0.31998768112416487,0.0067748528173542065,0.028325572634514788,1.0318740020500545,1.6032241902939048,0.20987827167590217,0.12815459139570412
0.8,6.683439175686142,-0.3259438684036936,-0.31998768112416487,0.005813111632309863,0.024511541873700683,1.027663748495782,1.6153769596688072,0.21079309361997894,0.12965834555043426
0.8,7.943282347242813,-0.32516776787971996,-0.31998768112416487,0.004973585705123941,0.021125376465670493,1.023907310373268,1.6256862952881943,0.21162571257463314,0.13099900598379216
0.8,9.440608762859226,-0.3244701288536126,-0.31998768112416487,0.004244746607063574,0.018142103064964346,1.0205832185756247,1.6344116682927063,0.21237374432786893,0.13218346090311783
0.8,11.220184543019629,-0.3238497879416857,-0.31998768112416487,0.0036149762460584243,0.015531701890147902,1.0176628900370193,1.6417840915910809,0.21303860019611748,0.13322191059942395
0.8,13.33521432163324,-0.3233031290067768,-0.31998768112416487,0.0030730028235599507,0.0132612211948701,1.0151133970322332,1.6480058432477533,0.21362427661807423,0.13412647132711514
0.8,15.848931924611142,-0.32282500147811577,-0.31998768112416487,0.002608193956736595,0.011296620265510256,1.0128997705600264,1.6532519791621914,0.2141363803088067,0.13491010834309508
0.8,18.83649089489798,-0.32240942399230044,-0.31998768112416487,0.0022107342113867868,0.009604236915463112,1.0109867919632416,1.657672751519291,0.21458138220717096,0.13558586354547386
0.8,22.38721138568338,-0.3220500985665003,-0.31998768112416487,0.0018717140394044966,0.00815185859132035,1.0093402971370689,1.6613963740337192,0.21496607305418283,0.1361663283763896
0.8,26.607250597988084,-0.32174076821690445,-0.31998768112416487,0.0015831541841399444,0.00690943049888028,1.0079280566663529,1.6645318049021602,0.2152971853906925,0.13666331006279236
0.8,31.622776601683793,-0.3214754515043673,-0.31998768112416487,0.001337985551339042,0.005849461761161297,1.0067203108710652,1.6671713694329868,0.21558114625514965,0.13708764344515761
0.8,37.58374042884443,-0.3212485842575,-0.31998768112416487,0.0011300003102522648,0.004947198596896388,1.0056900392009533,1.669393138143761,0.21582392836209024,0.13744910787254333
0.8,44.66835921509626,-0.32105509389170317,-0.31998768112416487,0.0009537861185365333,0.004180629478070647,1.0048130354127098,1.6712630315154267,0.21603097271858893,0.13775641663742483
0.8,53.08844442309879,-0.3208904266237189,-0.31998768112416487,0.0008046520893300857,0.003530377314174411,1.0040678482469745,1.672836653507062,0.21620716110112617,0.13801725393683342
0.8,63.0957344480193,-0.32075054316815105,-0.31998768112416487,0.0006785524930248963,0.0029795220286119198,1.0034356348954714,1.674160871858158,0.2163568218382072,0.13823834080832906
0.8,74.98942093324558,-0.3206318944943605,-0.31998768112416487,0.0005720121666509448,0.0025133857865661554,1.0028999630733038,1.675275170271982,0.21648375661058056,0.1384255167364401
0.8,89.12509381337459,-0.32053138598782915,-0.31998768112416487,0.0004820561034939245,0.0021193036811323774,1.0024465877356434,1.6762127996093639,0.2165912794208501,0.1385838277112752
0.8,105.92537251772876,-0.3204463358491426,-0.31998768112416487,0.00040614461636121136,0.0017863951858436609,1.00206322060462,1.6770017545467644,0.21668226155296527,0.13871761459900322
0.8,125.89254117941663,-0.3203744316732755,-0.31998768112416487,0.00034211471622169764,0.001505346026170213,1.001739304589366,1.6776656001362398,0.21675917835005148,0.1388305979371906
0.8,149.6235656094433,-0.32031368776531466,-0.31998768112416487,0.0002881278432684207,0.001268206036163926,1.0014658006499486,1.6782241701356018,0.21682415511082764,0.13892595687401638
0.8,177.82794100389228,-0.3202624047563938,-0.31998768112416487,0.0002426237636047095,0.0010682057305847908,1.0012349913848995,1.6786941562883098,0.21687901045752955,0.1390064010841679
0.8,211.34890398366477,-0.3202191323907356,-0.31998768112416487,0.00020428025043368788,0.0008995924325013827,1.0010403033366317,1.6790896051605622,0.2169252962626654,0.13907423524315646
0.8,251.18864315095772,-0.32018263588315243,-0.31998768112416487,0.0001719780642163807,0.0007574855957386233,1.0008761484706892,1.6794223367836372,0.21696433372123777,0.13913141612645158
0.8,298.53826189179574,-0.3201518659365003,-0.31998768112416487,0.00014477070278793455,0.0006377502405503654,1.0007377842934573,1.6797022972602662,0.2169972454827462,0.1391796026970033
