Omega,switch_rate,interrogation_time,best_fixed_menu_protocol,p_full,p_effective,absolute_probability_difference,bernoulli_KL_nats_per_shot,shots_for_log_likelihood_log20,stationary_hidden_entropy_rate
0.4,5623.413251903491,1.0,prep_z-_measure_z+,0.276959420865133,0.27697070352452313,1.1282659390154937e-05,3.1783890660174157e-10,9425316445.943172,0.1344491467529338
0.4,6309.573444801937,1.0,prep_z-_measure_z+,0.27696064770237194,0.27697070352452313,1.0055822151189275e-05,2.5247516899948134e-10,11865453087.626787,0.13445103421455218
0.4,7079.457843841381,1.0,prep_z-_measure_z+,0.2769617411511687,0.27697070352452313,8.962373354404196e-06,2.0055302800143626e-10,14937357482.992165,0.13445271647102802
0.4,7943.282347242822,1.0,prep_z-_measure_z+,0.2769627157116874,0.27697070352452313,7.987812835730246e-06,1.5930840884311067e-10,18804608591.02694,0.134454215827007
0.4,8912.509381337459,1.0,prep_z-_measure_z+,0.2769635843075304,0.27697070352452313,7.1192169927569715e-06,1.2654551767292302e-10,23673159892.529236,0.1344555521638012
0.4,10000.0,1.0,prep_z-_measure_z+,0.27696435845977596,0.27697070352452313,6.345064747170781e-06,1.0052040382929834e-10,29802230785.31679,0.1344567432026083
0.8,1.0,1.0,prep_y-_measure_z+,0.23783898720446092,0.2626881029157542,0.02484911571129325,0.001628335974504888,1839.7507151218429,0.10840263672208791
0.8,1.1220184543019633,1.0,prep_y-_measure_z+,0.23902596153782235,0.2626881029157542,0.023662141377931822,0.0014749194974599672,2031.1157854466576,0.1094750977847448
0.8,1.2589254117941673,1.0,prep_y-_measure_z+,0.24024228221647817,0.2626881029157542,0.022445820699276003,0.0013257452563426898,2259.659055328823,0.11066601694488037
0.8,1.4125375446227544,1.0,prep_y-_measure_z+,0.24147894700900993,0.2626881029157542,0.021209155906744243,0.0011823856380551133,2533.633847651957,0.11195604645903845
0.8,1.5848931924611136,1.0,prep_y-_measure_z+,0.24272614680189525,0.2626881029157542,0.019961956113858925,0.0010462611311748866,2863.2739803589648,0.11332405480609659
0.8,1.7782794100389228,1.0,prep_y-_measure_z+,0.2439735826643461,0.2626881029157542,0.018714520251408073,0.0009185758639256927,3261.279107368673,0.1147481369571314
0.8,1.9952623149688797,1.0,prep_y-_measure_z+,0.24521083494742046,0.2626881029157542,0.01747726796833371,0.0008002664405867693,3743.4185936342246,0.11620656809612602
0.8,2.23872113856834,1.0,prep_y-_measure_z+,0.2464277565238373,0.2626881029157542,0.01626034639191687,0.0006919693962824311,4329.284343568377,0.11767863448354103
0.8,2.51188643150958,1.0,prep_y-_measure_z+,0.2476148561304095,0.2626881029157542,0.015073246785344663,0.0005940104061610951,5043.2319745279865,0.1191452976429829
0.8,2.8183829312644537,1.0,prep_y-_measure_z+,0.24876363649517202,0.2626881029157542,0.013924466420582149,0.0005064155675823453,5915.561182006657,0.12058967157664957
0.8,3.1622776601683795,1.0,prep_y-_measure_z+,0.24986685659867874,0.2626881029157542,0.01282124631707543,0.0004289421769271169,6984.000256200048,0.12199731367727835
0.8,3.548133892335755,1.0,prep_y-_measure_z+,0.2509186976768504,0.2626881029157542,0.011769405238903796,0.00036112405730224194,8295.57658366338,0.12335634612680481
0.8,3.981071705534973,1.0,prep_y-_measure_z+,0.25191482642464147,0.2626881029157542,0.010773276491112704,0.0003023251447127947,9908.974909777688,0.12465743497275147
0.8,4.466835921509632,1.0,prep_y-_measure_z+,0.2528523631010348,0.2626881029157542,0.009835739814719358,0.00025179491409049737,11897.50906754732,0.12589365900865446
0.8,5.011872336272724,1.0,prep_y-_measure_z+,0.2537297734831284,0.2626881029157542,0.008958329432625756,0.00020872019386814974,14352.86264369043,0.12706030104007388
0.8,5.623413251903491,1.0,prep_y-_measure_z+,0.2545467095400208,0.2626881029157542,0.008141393375733386,0.00017226958255426444,17389.792377364956,0.12815459139570412
0.8,6.309573444801933,1.0,prep_y-_measure_z+,0.25530382384571304,0.2626881029157542,0.007384279070041133,0.00014162853996576089,21152.038101065067,0.12917542894190998
0.8,7.07945784384138,1.0,prep_y-_measure_z+,0.256002578516481,0.2626881029157542,0.006685524399273168,0.00011602484670954726,25819.747739494174,0.13012309947300116
0.8,7.943282347242816,1.0,prep_y-_measure_z+,0.25664506321014985,0.2626881029157542,0.006043039705604325,9.474526256959565e-05,31618.80807869902,0.13099900598379216
0.8,8.912509381337456,1.0,prep_y-_measure_z+,0.25723383065460415,0.2626881029157542,0.005454272261150028,7.714482693851107e-05,38832.57494299345,0.13180542049820598
0.8,10.0,1.0,prep_y-_measure_z+,0.25777175353033277,0.2626881029157542,0.0049163493854214035,6.265043363308173e-05,47816.62471961143,0.13254526309291906
0.8,11.220184543019636,1.0,prep_y-_measure_z+,0.25826190355004125,0.2626881029157542,0.004426199365712924,5.0760231090670425e-05,59017.30959819443,0.13322191059942395
0.8,12.589254117941675,1.0,prep_y-_measure_z+,0.258707451891605,0.2626881029157542,0.003980651024149184,4.1040182914655644e-05,72995.1004308073,0.13383903515193935
0.8,14.125375446227547,1.0,prep_y-_measure_z+,0.2591115892616226,0.2626881029157542,0.0035765136541315856,3.311886444550558e-05,90453.95498034744,0.13440047116548262
0.8,15.848931924611142,1.0,prep_y-_measure_z+,0.2594774634417743,0.2626881029157542,0.0032106394739798705,2.668131860537274e-05,112278.2692213251,0.13491010834309508
0.8,17.78279410038923,1.0,prep_y-_measure_z+,0.25980813200782016,0.2626881029157542,0.0028799709079340152,2.1462571610479306e-05,139579.3723102266,0.13537180778633034
0.8,19.952623149688797,1.0,prep_y-_measure_z+,0.26010652791727096,0.2626881029157542,0.002581574998483216,1.7241224382518947e-05,173754.03318753827,0.13578933809405108
0.8,22.3872113856834,1.0,prep_y-_measure_z+,0.2603754357809525,0.2626881029157542,0.0023126671348016603,1.3833389165829324e-05,216558.08548738924,0.1361663283763896
0.8,25.11886431509581,1.0,prep_y-_measure_z+,0.26061747682458897,0.2626881029157542,0.0020706260911652064,1.1087129746457404e-05,270199.08146300865,0.1365062353000624
0.8,28.18382931264455,1.0,prep_y-_measure_z+,0.2608351007752662,0.2626881029157542,0.001853002140487947,8.877482735381633e-06,337452.8977245268,0.13681232155501816
0.8,31.622776601683793,1.0,prep_y-_measure_z+,0.26103058314917127,0.2626881029157542,0.0016575197665829045,7.1020810188721e-06,421810.48985410633,0.13708764344515761
0.8,35.48133892335755,1.0,prep_y-_measure_z+,0.2612060266529537,0.2626881029157542,0.001482076262800447,5.677363321424317e-06,527662.596869427,0.1373350456263332
0.8,39.810717055349734,1.0,prep_y-_measure_z+,0.26136336563079926,0.2626881029157542,0.0013247372849549133,4.535331059319454e-06,660532.2157019147,0.13755716132286858
0.8,44.668359215096324,1.0,prep_y-_measure_z+,0.26150437268626325,0.2626881029157542,0.0011837302294909202,3.620801313267445e-06,827367.208075445,0.13775641663742483
0.8,50.11872336272725,1.0,prep_y-_measure_z+,0.26163066678000535,0.2626881029157542,0.0010574361357488238,2.8890996452634547e-06,1036908.6017733433,0.1379350378221259
0.8,56.23413251903491,1.0,prep_y-_measure_z+,0.26174372225135256,0.2626881029157542,0.0009443806644016117,2.3041361747623947e-06,1300154.1776769832,0.13809506059927712
0.8,63.09573444801933,1.0,prep_y-_measure_z+,0.26184487833498915,0.2626881029157542,0.0008432245807650229,1.8368110365607872e-06,1630942.0043354854,0.13823834080832903
0.8,70.79457843841381,1.0,prep_y-_measure_z+,0.2619353488456966,0.2626881029157542,0.000752754070057593,1.4636997489956682e-06,2046684.9677398263,0.13836656581396606
0.8,79.43282347242817,1.0,prep_y-_measure_z+,0.2620162317871204,0.2626881029157542,0.0006718711286337609,1.1659742578031419e-06,2569295.3798125596,0.13848126624129098
0.8,89.12509381337459,1.0,prep_y-_measure_z+,0.2620885187071426,0.2626881029157542,0.0005995842086115588,9.285208739385738e-07,3226348.871239456,0.1385838277112752
0.8,100.0,1.0,prep_y-_measure_z+,0.2621531036755461,0.2626881029157542,0.0005349992402080561,7.392216358345031e-07,4052549.503873931,0.13867550233626513
0.8,112.20184543019641,1.0,prep_y-_measure_z+,0.2622107918011872,0.2626881029157542,0.0004773111145669473,5.883705548292138e-07,5091574.092152796,0.1387574198044999
0.8,125.89254117941675,1.0,prep_y-_measure_z+,0.2622623072381807,0.2626881029157542,0.0004257956775734484,4.682006652159936e-07,6398393.885604538,0.13883059793719044
0.8,141.2537544622754,1.0,prep_y-_measure_z+,0.26230830065499217,0.2626881029157542,0.00037980226076200774,3.7250171764074275e-07,8042197.207915182,0.13889595264423477
0.8,158.48931924611142,1.0,prep_y-_measure_z+,0.2623493561592586,0.2626881029157542,0.0003387467564955893,2.963117652053388e-07,10110068.601150552,0.13895430723735486
0.8,177.82794100389228,1.0,prep_y-_measure_z+,0.26238599768405924,0.2626881029157542,0.00030210523169493797,2.3566879607452452e-07,12711620.390366247,0.1390064010841679
0.8,199.52623149688807,1.0,prep_y-_measure_z+,0.262418694851698,0.2626881029157542,0.0002694080640561758,1.8741103580062783e-07,15984823.202945849,0.139052897605076
0.8,223.872113856834,1.0,prep_y-_measure_z+,0.2624478683372553,0.2626881029157542,0.00024023457849886576,1.490166021359408e-07,20103345.738759536,0.13909439162814277
0.8,251.18864315095823,1.0,prep_y-_measure_z+,0.2624738947588744,0.2626881029157542,0.00021420815687978045,1.184749100491809e-07,25285794.876825925,0.13913141612645183
0.8,281.8382931264455,1.0,prep_y-_measure_z+,0.26249711112391017,0.2626881029157542,0.0001909917918440085,9.418365561885962e-08,31807347.6111084,0.1391644483686799
0.8,316.22776601683796,1.0,prep_y-_measure_z+,0.26251781886178577,0.2626881029157542,0.00017028405396840585,7.486636498805067e-08,40014394.6354566,0.13919391551742724
0.8,354.81338923357566,1.0,prep_y-_measure_z+,0.2625362874742232,0.2626881029157542,0.00015181544153097803,5.950646129649251e-08,50342974.666695036,0.13922019971193017
0.8,398.1071705534973,1.0,prep_y-_measure_z+,0.26255275783297677,0.2626881029157542,0.00013534508277740498,4.7294577325837986e-08,63341982.16668196,0.13924364267243597
0.8,446.6835921509635,1.0,prep_y-_measure_z+,0.26256744515458014,0.2626881029157542,0.0001206577611740367,3.758648364162625e-08,79702381.90188879,0.1392645498632182
0.8,501.18723362727246,1.0,prep_y-_measure_z+,0.26258054167998085,0.2626881029157542,0.00010756123577332355,2.9869509386389916e-08,100293989.9280368,0.13928319425022923
0.8,562.341325190349,1.0,prep_y-_measure_z+,0.262592219085102,0.2626881029157542,9.588383065217698e-05,2.3735759429479686e-08,126211772.682247,0.13929981968785188
0.8,630.9573444801937,1.0,prep_y-_measure_z+,0.2626026306475928,0.2626881029157542,8.547226816135733e-05,1.8860757942663594e-08,158834140.3172115,0.13931464396743776
0.8,707.945784384138,1.0,prep_y-_measure_z+,0.26261191319178123,0.2626881029157542,7.618972397294144e-05,1.4986430097940697e-08,199896323.1387332,0.13932786155827334
0.8,794.3282347242822,1.0,prep_y-_measure_z+,0.2626201888338916,0.2626881029157542,6.791408186257453e-05,1.1907541957542774e-08,251582760.25694445,0.13933964606955146
0.8,891.2509381337459,1.0,prep_y-_measure_z+,0.2626275665465049,0.2626881029157542,6.053636924929773e-05,9.460902621121977e-09,316643389.4865228,0.1393501524598157
0.8,1000.0,1.0,prep_y-_measure_z+,0.26263414355951387,0.2626881029157542,5.3959356240307343e-05,7.516765846851757e-09,398540054.9371499,0.13935951901819427
0.8,1122.018454301964,1.0,prep_y-_measure_z+,0.2626400066154203,0.2626881029157542,4.809630033386636e-05,5.971985761291131e-09,501630846.63924575,0.13936786913981974
0.8,1258.9254117941675,1.0,prep_y-_measure_z+,0.26264523309208593,0.2626881029157542,4.2869823668245655e-05,4.744571217014221e-09,631402109.1750453,0.13937531291583327
0.8,1412.5375446227554,1.0,prep_y-_measure_z+,0.26264989200648886,0.2626881029157542,3.8210909265312676e-05,3.769351679179143e-09,794760618.9418695,0.13938194855654698
0.8,1584.893192461114,1.0,prep_y-_measure_z+,0.26265404491364713,0.2626881029157542,3.405800210704024e-05,2.9945306560685988e-09,1000401270.724331,0.13938786366469708
0.8,1778.2794100389228,1.0,prep_y-_measure_z+,0.2626577467087135,0.2626881029157542,3.0356207040671546e-05,2.3789436353218558e-09,1259269967.171243,0.13939313637407685
0.8,1995.262314968881,1.0,prep_y-_measure_z+,0.2626610463442891,0.2626881029157542,2.7056571465067236e-05,1.8898767704552918e-09,1585146883.8533247,0.13939783636742778
0.8,2238.72113856834,1.0,prep_y-_measure_z+,0.2626639874711466,0.2626881029157542,2.4115444607564207e-05,1.5013344987311748e-09,1995379627.9814916,0.13940202578602323
0.8,2511.886431509582,1.0,prep_y-_measure_z+,0.26266660901019806,0.2626881029157542,2.1493905556113635e-05,1.1926599934873096e-09,2511807463.9147916,0.13940576004233673
0.8,2818.382931264455,1.0,prep_y-_measure_z+,0.26266894566345156,0.2626881029157542,1.9157252302615113e-05,9.474397068008123e-10,3161923921.966052,0.13940908854579742
0.8,3162.2776601683795,1.0,prep_y-_measure_z+,0.2626710283700125,0.2626881029157542,1.707454574167988e-05,7.52632149274491e-10,3980340564.0348525,0.13941205535093057
0.8,3548.1338923357566,1.0,prep_y-_measure_z+,0.26267288471323624,0.2626881029157542,1.521820251793038e-05,5.97875126221104e-10,5010632057.046173,0.1394146997358909
0.8,3981.0717055349733,1.0,prep_y-_measure_z+,0.26267453928302975,0.2626881029157542,1.3563632724422625e-05,4.749361619162394e-10,6307652509.480471,0.13941705671894472
0.8,4466.835921509635,1.0,prep_y-_measure_z+,0.2626760140011508,0.2626881029157542,1.2088914603358702e-05,3.77274345651665e-10,7940461120.883983,0.1394191575192887
0.8,5011.872336272725,1.0,prep_y-_measure_z+,0.26267732840969205,0.2626881029157542,1.077450606212782e-05,2.9969324589733805e-10,9995995287.061623,0.13942102996840805
0.8,5623.413251903491,1.0,prep_y-_measure_z+,0.2626784999295003,0.2626881029157542,9.602986253853807e-06,2.380642996358131e-10,12583710695.542397,0.13942269887690845
0.8,6309.573444801937,1.0,prep_y-_measure_z+,0.26267954408774064,0.2626881029157542,8.558828013538466e-06,1.8910805580538658e-10,15841378416.141806,0.1394241863618303
0.8,7079.457843841381,1.0,prep_y-_measure_z+,0.2626804747271546,0.2626881029157542,7.628188599562158e-06,1.5021862363823272e-10,19942482503.158386,0.13942551213874094
0.8,7943.282347242822,1.0,prep_y-_measure_z+,0.26268130418651403,0.2626881029157542,6.798729240142798e-06,1.193262906985516e-10,25105383365.36387,0.13942669378197697
0.8,8912.509381337459,1.0,prep_y-_measure_z+,0.26268204346349666,0.2626881029157542,6.059452257511921e-06,9.478674083591998e-11,31604971825.53977,0.13942774695702134
0.8,10000.0,1.0,prep_y-_measure_z+,0.2626827023595998,0.2626881029157542,5.400556154389058e-06,7.529345306972755e-11,39787420438.53018,0.13942868562765431
